DATE,A,B,C,D,E,,DATE CALC,YEAR,MONTH,DAY,,,
20060627 09:00,1250100,1252600,1250000,1251600,5854500,,2006 06 27,2006,06,27,,,
20060627 10:00,1251700,1252900,1248300,1248900,8799100,,2006 06 27,2006,06,27,,,
20060627 11:00,1249000,1249100,1243200,1245300,13691600,,2006 06 27,2006,06,27,,,
20060627 12:00,1245100,1245200,1241300,1242800,7757700,,2006 06 27,2006,06,27,,,
20060627 13:00,1242800,1244400,1241700,1243300,5033700,,2006 06 27,2006,06,27,,,
20060627 14:00,1243300,1244700,1238300,1240000,10280300,,2006 06 27,2006,06,27,,,
20060627 15:00,1239900,1243500,1237700,1238700,12846800,,2006 06 27,2006,06,27,,,
20060628 09:00,1241800,1243500,1240200,1241000,7494800,,2006 06 28,2006,06,28,,,
20060628 10:00,1241000,1243300,1238700,1239700,9225300,,2006 06 28,2006,06,28,,,
20060628 11:00,1239800,1240600,1236500,1239400,8059700,,2006 06 28,2006,06,28,,,
20060628 12:00,1239500,1242700,1239000,1240700,5453200,,2006 06 28,2006,06,28,,,
20060628 13:00,1240700,1241900,1239000,1240500,3927900,,2006 06 28,2006,06,28,,,
20060628 14:00,1240500,1247100,1239700,1244500,14669800,,2006 06 28,2006,06,28,,,
20060628 15:00,1244400,1246200,1243400,1245800,9582700,,2006 06 28,2006,06,28,,,
20060629 09:00,1251900,1255900,1251700,1255500,8180400,,2006 06 29,2006,06,29,,,
20060629 10:00,1255500,1257600,1254500,1256700,9695700,,2006 06 29,2006,06,29,,,
20060629 11:00,1256700,1259000,1254500,1255000,8423600,,2006 06 29,2006,06,29,,,
20060629 12:00,1255000,1256400,1252700,1253200,5206500,,2006 06 29,2006,06,29,,,
20060629 13:00,1255600,1255600,1252800,1254400,3104000,,2006 06 29,2006,06,29,,,
20060629 14:00,1254300,1270000,1254300,1267700,39891200,,2006 06 29,2006,06,29,,,
20060629 15:00,1267900,1272800,1267200,1272300,17565800,,2006 06 29,2006,06,29,,,
20060630 09:00,1274700,1276600,1272300,1272500,7136600,,2006 06 30,2006,06,30,,,
20060630 10:00,1272600,1274000,1269700,1273400,12024400,,2006 06 30,2006,06,30,,,
20060630 11:00,1273500,1274200,1271500,1273100,3584900,,2006 06 30,2006,06,30,,,
20060630 12:00,1273100,1273500,1271600,1271900,2113900,,2006 06 30,2006,06,30,,,
20060630 13:00,1271900,1273300,1271300,1272800,3968400,,2006 06 30,2006,06,30,,,
20060630 14:00,1272700,1275700,1272000,1275400,6745900,,2006 06 30,2006,06,30,,,
20060630 15:00,1275300,1275400,1269900,1270100,10230800,,2006 06 30,2006,06,30,,,
20060703 09:00,1274300,1275500,1273100,1273900,4629800,,2006 07 03,2006,07,03,,,
20060703 10:00,1273900,1275700,1273300,1275100,4035500,,2006 07 03,2006,07,03,,,
20060703 11:00,1275200,1279100,1275200,1278400,6858200,,2006 07 03,2006,07,03,,,
20060703 12:00,1278400,1280100,1278400,1279700,5721100,,2006 07 03,2006,07,03,,,
20060703 13:00,1279700,1279800,1275100,1278700,2341800,,2006 07 03,2006,07,03,,,
20060703 14:00,1279000,1279400,1279000,1279000,5800,,2006 07 03,2006,07,03,,,
20060705 09:00,1272900,1273700,1269400,1270500,8173500,,2006 07 05,2006,07,05,,,
20060705 10:00,1270400,1270700,1265500,1266300,17346700,,2006 07 05,2006,07,05,,,
20060705 11:00,1266300,1268800,1265200,1268600,10187400,,2006 07 05,2006,07,05,,,
20060705 12:00,1268600,1269800,1267900,1268700,2595500,,2006 07 05,2006,07,05,,,
20060705 13:00,1269000,1272400,1268700,1270200,7563700,,2006 07 05,2006,07,05,,,
20060705 14:00,1270200,1274500,1269600,1273000,7263000,,2006 07 05,2006,07,05,,,
20060705 15:00,1273000,1273000,1268200,1270300,8188200,,2006 07 05,2006,07,05,,,
20060706 09:00,1272000,1275100,1271700,1273700,3402000,,2006 07 06,2006,07,06,,,
20060706 10:00,1273700,1278300,1273400,1276400,10212700,,2006 07 06,2006,07,06,,,
20060706 11:00,1276300,1278500,1274700,1275100,9616600,,2006 07 06,2006,07,06,,,
20060706 12:00,1275100,1277000,1272400,1273700,4820200,,2006 07 06,2006,07,06,,,
20060706 13:00,1273800,1276500,1273700,1274200,5134100,,2006 07 06,2006,07,06,,,
20060706 14:00,1274100,1274700,1270800,1271600,5640500,,2006 07 06,2006,07,06,,,
20060706 15:00,1271500,1274700,1271100,1273700,7659200,,2006 07 06,2006,07,06,,,
20060707 09:00,1272000,1273300,1268400,1270500,11215400,,2006 07 07,2006,07,07,,,
20060707 10:00,1270500,1274100,1269300,1271300,11604400,,2006 07 07,2006,07,07,,,
20060707 11:00,1271200,1275400,1270100,1273200,7689000,,2006 07 07,2006,07,07,,,
20060707 12:00,1273300,1275600,1272100,1273000,4267700,,2006 07 07,2006,07,07,,,
20060707 13:00,1272800,1275500,1268900,1270200,5878500,,2006 07 07,2006,07,07,,,
20060707 14:00,1270200,1271800,1263700,1264000,9451700,,2006 07 07,2006,07,07,,,
20060707 15:00,1264400,1266100,1263000,1265300,12045700,,2006 07 07,2006,07,07,,,
20060710 09:00,1269400,1272200,1268900,1270100,7421400,,2006 07 10,2006,07,10,,,
20060710 10:00,1270200,1274000,1270100,1273700,10233500,,2006 07 10,2006,07,10,,,
20060710 11:00,1273800,1274300,1270000,1271500,7216100,,2006 07 10,2006,07,10,,,
20060710 12:00,1271500,1271700,1269000,1269700,4831000,,2006 07 10,2006,07,10,,,
20060710 13:00,1269600,1269600,1267000,1268300,6370400,,2006 07 10,2006,07,10,,,
20060710 14:00,1268300,1269700,1264100,1265000,8000300,,2006 07 10,2006,07,10,,,
20060710 15:00,1265100,1268500,1264300,1267400,8724300,,2006 07 10,2006,07,10,,,
20060711 09:00,1266100,1266600,1264200,1265300,8299600,,2006 07 11,2006,07,11,,,
20060711 10:00,1265200,1265800,1259400,1260200,19522900,,2006 07 11,2006,07,11,,,
20060711 11:00,1260400,1263300,1260300,1262000,7196200,,2006 07 11,2006,07,11,,,
20060711 12:00,1262000,1264200,1261200,1261400,3556500,,2006 07 11,2006,07,11,,,
20060711 13:00,1261200,1265600,1260100,1264600,5462700,,2006 07 11,2006,07,11,,,
20060711 14:00,1264500,1268900,1263900,1266800,10952400,,2006 07 11,2006,07,11,,,
20060711 15:00,1266800,1274100,1265700,1272700,15846400,,2006 07 11,2006,07,11,,,
20060712 09:00,1272100,1274000,1271100,1272100,5179600,,2006 07 12,2006,07,12,,,
20060712 10:00,1271900,1272000,1265600,1266600,14766300,,2006 07 12,2006,07,12,,,
20060712 11:00,1266600,1269500,1265600,1268900,8445100,,2006 07 12,2006,07,12,,,
20060712 12:00,1268800,1269300,1263400,1265000,9576500,,2006 07 12,2006,07,12,,,
20060712 13:00,1265000,1269600,1259100,1261000,14029600,,2006 07 12,2006,07,12,,,
20060712 14:00,1260800,1262500,1257200,1258300,14022400,,2006 07 12,2006,07,12,,,
20060712 15:00,1258300,1262200,1257300,1259600,13737900,,2006 07 12,2006,07,12,,,
20060713 09:00,1254800,1255500,1249400,1250000,9581200,,2006 07 13,2006,07,13,,,
20060713 10:00,1250100,1254700,1248700,1250800,18181700,,2006 07 13,2006,07,13,,,
20060713 11:00,1250800,1254000,1248300,1252600,10204700,,2006 07 13,2006,07,13,,,
20060713 12:00,1252700,1256800,1251800,1253000,8957600,,2006 07 13,2006,07,13,,,
20060713 13:00,1253300,1254700,1246100,1246300,12131900,,2006 07 13,2006,07,13,,,
20060713 14:00,1246200,1248800,1242700,1244200,13868400,,2006 07 13,2006,07,13,,,
20060713 15:00,1244100,1244800,1241300,1242100,16877900,,2006 07 13,2006,07,13,,,
20060714 09:00,1241500,1242600,1237700,1239000,9554200,,2006 07 14,2006,07,14,,,
20060714 10:00,1239000,1242400,1237700,1238000,16061100,,2006 07 14,2006,07,14,,,
20060714 11:00,1238100,1238300,1228300,1233500,23000500,,2006 07 14,2006,07,14,,,
20060714 12:00,1233500,1236600,1231100,1234700,9789100,,2006 07 14,2006,07,14,,,
20060714 13:00,1234800,1237800,1232000,1234400,9525800,,2006 07 14,2006,07,14,,,
20060714 14:00,1234400,1235600,1231500,1234000,10362900,,2006 07 14,2006,07,14,,,
20060714 15:00,1234000,1238700,1232600,1236300,14763500,,2006 07 14,2006,07,14,,,
20060717 09:00,1235000,1241000,1234800,1238100,22200300,,2006 07 17,2006,07,17,,,
20060717 10:00,1238100,1240500,1231500,1236800,19386100,,2006 07 17,2006,07,17,,,
20060717 11:00,1236800,1238800,1234500,1236900,12286600,,2006 07 17,2006,07,17,,,
20060717 12:00,1236900,1238300,1234700,1235800,6032400,,2006 07 17,2006,07,17,,,
20060717 13:00,1235900,1237800,1235000,1236900,6487300,,2006 07 17,2006,07,17,,,
20060717 14:00,1236800,1238400,1234800,1235300,5370100,,2006 07 17,2006,07,17,,,
20060717 15:00,1235200,1237100,1232900,1234300,9738200,,2006 07 17,2006,07,17,,,
20060718 09:00,1237500,1240500,1237100,1239300,11008700,,2006 07 18,2006,07,18,,,
20060718 10:00,1239300,1239300,1231100,1231400,15975900,,2006 07 18,2006,07,18,,,
20060718 11:00,1231500,1234300,1229500,1233000,13932000,,2006 07 18,2006,07,18,,,
20060718 12:00,1232900,1234900,1230000,1231200,9804200,,2006 07 18,2006,07,18,,,
20060718 13:00,1231300,1231400,1224900,1225900,18251400,,2006 07 18,2006,07,18,,,
20060718 14:00,1225800,1235200,1223900,1232900,21139900,,2006 07 18,2006,07,18,,,
20060718 15:00,1233000,1238900,1227700,1236800,20833500,,2006 07 18,2006,07,18,,,
20060719 09:00,1241800,1247500,1241500,1246900,14307800,,2006 07 19,2006,07,19,,,
20060719 10:00,1247000,1258200,1246300,1256400,46085600,,2006 07 19,2006,07,19,,,
20060719 11:00,1256400,1257400,1254400,1255200,11555700,,2006 07 19,2006,07,19,,,
20060719 12:00,1255100,1257000,1253200,1256600,7346700,,2006 07 19,2006,07,19,,,
20060719 13:00,1256400,1260800,1256100,1258100,12185300,,2006 07 19,2006,07,19,,,
20060719 14:00,1258200,1262600,1257500,1261300,8685000,,2006 07 19,2006,07,19,,,
20060719 15:00,1261400,1262400,1258900,1259700,12998500,,2006 07 19,2006,07,19,,,
20060720 09:00,1261200,1263000,1258300,1258600,10502300,,2006 07 20,2006,07,20,,,
20060720 10:00,1258500,1260600,1256600,1260600,23748000,,2006 07 20,2006,07,20,,,
20060720 11:00,1260600,1261500,1258900,1259500,12160100,,2006 07 20,2006,07,20,,,
20060720 12:00,1259400,1259800,1256800,1258500,10480100,,2006 07 20,2006,07,20,,,
20060720 13:00,1258500,1259400,1254900,1256600,8859300,,2006 07 20,2006,07,20,,,
20060720 14:00,1256700,1259200,1252700,1252800,17884400,,2006 07 20,2006,07,20,,,
20060720 15:00,1253100,1255600,1249200,1249600,18667400,,2006 07 20,2006,07,20,,,
20060721 09:00,1251500,1251600,1241400,1244500,12741200,,2006 07 21,2006,07,21,,,
20060721 10:00,1244400,1248600,1240200,1246600,23673800,,2006 07 21,2006,07,21,,,
20060721 11:00,1246500,1247500,1242900,1245700,9159100,,2006 07 21,2006,07,21,,,
20060721 12:00,1245700,1245800,1238800,1240900,15291300,,2006 07 21,2006,07,21,,,
20060721 13:00,1240800,1244900,1239100,1243200,9752000,,2006 07 21,2006,07,21,,,
20060721 14:00,1243100,1243200,1239900,1240700,8463600,,2006 07 21,2006,07,21,,,
20060721 15:00,1240600,1244000,1239500,1241100,11959300,,2006 07 21,2006,07,21,,,
20060724 09:00,1244400,1250300,1244400,1248400,11169300,,2006 07 24,2006,07,24,,,
20060724 10:00,1248400,1257400,1247100,1256200,17343000,,2006 07 24,2006,07,24,,,
20060724 11:00,1256200,1260900,1255200,1259000,12472200,,2006 07 24,2006,07,24,,,
20060724 12:00,1259100,1259400,1255700,1256400,7110700,,2006 07 24,2006,07,24,,,
20060724 13:00,1256400,1258000,1255400,1256400,7546500,,2006 07 24,2006,07,24,,,
20060724 14:00,1256500,1259300,1254800,1258700,10580700,,2006 07 24,2006,07,24,,,
20060724 15:00,1258600,1263200,1258300,1261300,16347100,,2006 07 24,2006,07,24,,,
20060725 09:00,1259800,1261700,1258400,1261200,8222000,,2006 07 25,2006,07,25,,,
20060725 10:00,1261000,1267700,1257200,1259400,29903000,,2006 07 25,2006,07,25,,,
20060725 11:00,1259700,1260700,1257300,1258200,7041900,,2006 07 25,2006,07,25,,,
20060725 12:00,1258400,1262000,1257200,1261500,5886600,,2006 07 25,2006,07,25,,,
20060725 13:00,1261500,1262500,1259100,1260900,4749500,,2006 07 25,2006,07,25,,,
20060725 14:00,1260900,1264400,1258500,1263500,10070800,,2006 07 25,2006,07,25,,,
20060725 15:00,1263400,1273000,1263400,1269700,23445100,,2006 07 25,2006,07,25,,,
20060726 09:00,1265900,1266900,1263800,1266200,7102000,,2006 07 26,2006,07,26,,,
20060726 10:00,1266200,1266500,1261800,1263600,15184800,,2006 07 26,2006,07,26,,,
20060726 11:00,1263500,1267000,1263200,1266900,7179300,,2006 07 26,2006,07,26,,,
20060726 12:00,1266900,1270900,1266800,1268400,11023500,,2006 07 26,2006,07,26,,,
20060726 13:00,1268300,1272900,1267700,1271300,6591400,,2006 07 26,2006,07,26,,,
20060726 14:00,1271300,1274400,1262900,1273000,24147800,,2006 07 26,2006,07,26,,,
20060726 15:00,1272900,1273700,1268800,1269000,9753900,,2006 07 26,2006,07,26,,,
20060727 09:00,1273300,1276900,1272300,1272900,9724100,,2006 07 27,2006,07,27,,,
20060727 10:00,1273000,1274700,1269600,1272300,22117100,,2006 07 27,2006,07,27,,,
20060727 11:00,1272300,1275100,1271000,1272300,10629400,,2006 07 27,2006,07,27,,,
20060727 12:00,1272200,1274300,1271300,1272800,4516000,,2006 07 27,2006,07,27,,,
20060727 13:00,1272800,1273000,1265500,1265600,13882100,,2006 07 27,2006,07,27,,,
20060727 14:00,1265700,1267300,1263800,1266400,10341400,,2006 07 27,2006,07,27,,,
20060727 15:00,1266400,1267300,1262000,1263700,12313200,,2006 07 27,2006,07,27,,,
20060728 09:00,1269900,1274200,1269500,1272100,9355000,,2006 07 28,2006,07,28,,,
20060728 10:00,1272200,1273800,1268600,1273700,12525400,,2006 07 28,2006,07,28,,,
20060728 11:00,1273700,1279300,1273400,1278600,16343000,,2006 07 28,2006,07,28,,,
20060728 12:00,1278500,1279900,1276600,1279200,4984500,,2006 07 28,2006,07,28,,,
20060728 13:00,1278100,1280600,1275700,1277100,11043800,,2006 07 28,2006,07,28,,,
20060728 14:00,1279500,1279500,1276400,1279000,6580500,,2006 07 28,2006,07,28,,,
20060728 15:00,1278700,1281400,1277600,1278500,12781400,,2006 07 28,2006,07,28,,,
20060731 09:00,1276800,1277200,1265500,1276000,8232600,,2006 07 31,2006,07,31,,,
20060731 10:00,1276100,1279000,1267100,1277600,11261100,,2006 07 31,2006,07,31,,,
20060731 11:00,1277500,1278700,1267100,1276500,4777700,,2006 07 31,2006,07,31,,,
20060731 12:00,1276400,1277400,1275300,1275600,6091700,,2006 07 31,2006,07,31,,,
20060731 13:00,1275600,1278900,1270000,1278300,4376800,,2006 07 31,2006,07,31,,,
20060731 14:00,1278300,1279000,1276500,1277200,3310700,,2006 07 31,2006,07,31,,,
20060731 15:00,1277300,1279400,1276700,1276700,7062000,,2006 07 31,2006,07,31,,,
20060801 09:00,1273400,1273800,1270300,1271800,6662900,,2006 08 01,2006,08,01,,,
20060801 10:00,1271900,1272600,1266000,1267100,16943200,,2006 08 01,2006,08,01,,,
20060801 11:00,1267000,1270100,1266700,1269000,4668300,,2006 08 01,2006,08,01,,,
20060801 12:00,1269100,1270500,1268200,1270000,4494900,,2006 08 01,2006,08,01,,,
20060801 13:00,1269800,1270100,1267400,1269200,3736900,,2006 08 01,2006,08,01,,,
20060801 14:00,1269000,1270700,1266400,1268300,6549500,,2006 08 01,2006,08,01,,,
20060801 15:00,1268400,1273400,1267000,1271600,16723700,,2006 08 01,2006,08,01,,,
20060802 09:00,1275800,1279100,1275700,1277700,6401100,,2006 08 02,2006,08,02,,,
20060802 10:00,1277700,1278500,1275500,1276800,6797200,,2006 08 02,2006,08,02,,,
20060802 11:00,1276900,1283900,1276800,1283600,12756300,,2006 08 02,2006,08,02,,,
20060802 12:00,1283600,1284600,1281800,1282800,5676100,,2006 08 02,2006,08,02,,,
20060802 13:00,1282800,1283200,1281400,1282500,3345600,,2006 08 02,2006,08,02,,,
20060802 14:00,1282500,1284300,1279000,1279300,7785600,,2006 08 02,2006,08,02,,,
20060802 15:00,1279200,1280200,1276500,1279100,11980300,,2006 08 02,2006,08,02,,,
20060803 09:00,1273300,1275000,1271500,1274400,7189600,,2006 08 03,2006,08,03,,,
20060803 10:00,1274500,1278300,1273600,1278100,10826600,,2006 08 03,2006,08,03,,,
20060803 11:00,1278100,1279400,1274600,1275500,6221500,,2006 08 03,2006,08,03,,,
20060803 12:00,1275500,1278600,1275500,1278000,2993400,,2006 08 03,2006,08,03,,,
20060803 13:00,1278100,1284200,1278100,1283100,11175000,,2006 08 03,2006,08,03,,,
20060803 14:00,1283100,1285400,1282000,1284400,8301000,,2006 08 03,2006,08,03,,,
20060803 15:00,1284200,1285000,1280400,1281200,10302200,,2006 08 03,2006,08,03,,,
20060804 09:00,1290600,1294300,1287700,1289400,12401000,,2006 08 04,2006,08,04,,,
20060804 10:00,1289500,1291100,1286600,1288500,12859500,,2006 08 04,2006,08,04,,,
20060804 11:00,1288700,1290300,1284900,1285100,6870200,,2006 08 04,2006,08,04,,,
20060804 12:00,1285100,1286500,1281800,1283000,18470000,,2006 08 04,2006,08,04,,,
20060804 13:00,1283100,1283900,1276500,1278100,12682600,,2006 08 04,2006,08,04,,,
20060804 14:00,1278000,1280500,1275000,1275600,6964400,,2006 08 04,2006,08,04,,,
20060804 15:00,1275700,1281300,1274900,1280000,12157600,,2006 08 04,2006,08,04,,,
20060807 09:00,1279000,1279400,1276400,1278800,5325700,,2006 08 07,2006,08,07,,,
20060807 10:00,1278800,1280100,1276700,1276800,5691100,,2006 08 07,2006,08,07,,,
20060807 11:00,1276800,1277800,1275000,1277800,6696300,,2006 08 07,2006,08,07,,,
20060807 12:00,1277800,1280300,1276400,1278100,5322600,,2006 08 07,2006,08,07,,,
20060807 13:00,1278000,1280700,1277500,1277900,4313900,,2006 08 07,2006,08,07,,,
20060807 14:00,1277800,1278200,1275600,1276700,4764000,,2006 08 07,2006,08,07,,,
20060807 15:00,1276600,1277800,1274000,1277600,7950900,,2006 08 07,2006,08,07,,,
20060808 09:00,1281000,1281600,1278400,1280600,6434800,,2006 08 08,2006,08,08,,,
20060808 10:00,1280600,1281700,1279700,1280300,4692300,,2006 08 08,2006,08,08,,,
20060808 11:00,1280300,1281700,1279700,1280000,3785000,,2006 08 08,2006,08,08,,,
20060808 12:00,1280000,1280900,1279000,1279900,8323400,,2006 08 08,2006,08,08,,,
20060808 13:00,1279900,1280100,1277800,1278400,4437700,,2006 08 08,2006,08,08,,,
20060808 14:00,1278400,1284500,1271200,1275200,41117900,,2006 08 08,2006,08,08,,,
20060808 15:00,1275300,1277300,1269500,1273300,16470700,,2006 08 08,2006,08,08,,,
20060809 09:00,1282000,1284500,1280200,1280500,9176700,,2006 08 09,2006,08,09,,,
20060809 10:00,1280500,1281600,1278300,1280200,8771800,,2006 08 09,2006,08,09,,,
20060809 11:00,1280200,1286000,1279400,1283100,10271900,,2006 08 09,2006,08,09,,,
20060809 12:00,1283100,1283400,1278600,1279400,5017400,,2006 08 09,2006,08,09,,,
20060809 13:00,1279300,1279900,1275700,1276400,8347200,,2006 08 09,2006,08,09,,,
20060809 14:00,1276500,1279300,1272400,1272700,9058500,,2006 08 09,2006,08,09,,,
20060809 15:00,1272800,1272900,1266100,1267800,19055200,,2006 08 09,2006,08,09,,,
20060810 09:00,1265300,1267800,1263600,1267100,9157800,,2006 08 10,2006,08,10,,,
20060810 10:00,1266800,1268400,1262900,1267400,12873700,,2006 08 10,2006,08,10,,,
20060810 11:00,1267300,1271400,1266300,1269100,8384800,,2006 08 10,2006,08,10,,,
20060810 12:00,1269100,1270300,1267800,1269600,4552100,,2006 08 10,2006,08,10,,,
20060810 13:00,1269500,1272800,1267300,1271100,6767500,,2006 08 10,2006,08,10,,,
20060810 14:00,1271100,1274500,1269900,1270900,9055100,,2006 08 10,2006,08,10,,,
20060810 15:00,1270800,1275000,1269300,1272800,8636000,,2006 08 10,2006,08,10,,,
20060811 09:00,1271700,1272000,1268300,1268900,6517500,,2006 08 11,2006,08,11,,,
20060811 10:00,1268900,1271000,1267400,1269600,8557100,,2006 08 11,2006,08,11,,,
20060811 11:00,1269700,1270400,1266400,1266800,5942800,,2006 08 11,2006,08,11,,,
20060811 12:00,1266900,1268600,1265500,1266400,4117900,,2006 08 11,2006,08,11,,,
20060811 13:00,1266500,1267700,1263900,1267000,6400200,,2006 08 11,2006,08,11,,,
20060811 14:00,1267100,1268300,1264900,1267000,3784100,,2006 08 11,2006,08,11,,,
20060811 15:00,1267100,1270000,1265200,1268400,8941600,,2006 08 11,2006,08,11,,,
20060814 09:00,1276300,1277700,1274600,1275100,8040700,,2006 08 14,2006,08,14,,,
20060814 10:00,1275100,1275900,1273800,1275600,5725500,,2006 08 14,2006,08,14,,,
20060814 11:00,1275500,1280900,1275400,1280300,11125000,,2006 08 14,2006,08,14,,,
20060814 12:00,1280200,1281600,1279300,1279400,5069900,,2006 08 14,2006,08,14,,,
20060814 13:00,1279400,1279900,1277300,1277500,3379200,,2006 08 14,2006,08,14,,,
20060814 14:00,1277900,1278500,1271700,1272400,9104500,,2006 08 14,2006,08,14,,,
20060814 15:00,1272400,1272400,1269200,1270500,10955200,,2006 08 14,2006,08,14,,,
20060815 09:00,1282200,1283400,1279100,1280500,9300000,,2006 08 15,2006,08,15,,,
20060815 10:00,1280300,1285100,1279100,1283400,13285700,,2006 08 15,2006,08,15,,,
20060815 11:00,1283400,1285100,1282200,1283300,8087800,,2006 08 15,2006,08,15,,,
20060815 12:00,1283200,1285000,1282700,1284500,3664600,,2006 08 15,2006,08,15,,,
20060815 13:00,1284700,1284700,1281400,1283000,4897100,,2006 08 15,2006,08,15,,,
20060815 14:00,1283000,1287000,1281800,1286600,7750900,,2006 08 15,2006,08,15,,,
20060815 15:00,1286700,1288700,1285800,1287100,11227400,,2006 08 15,2006,08,15,,,
20060816 09:00,1293400,1293500,1291200,1291200,7624100,,2006 08 16,2006,08,16,,,
20060816 10:00,1291200,1294600,1290400,1293600,10699800,,2006 08 16,2006,08,16,,,
20060816 11:00,1293400,1294500,1291800,1293400,5811100,,2006 08 16,2006,08,16,,,
20060816 12:00,1293400,1296000,1292800,1293900,8589200,,2006 08 16,2006,08,16,,,
20060816 13:00,1294000,1295400,1292500,1294500,6734600,,2006 08 16,2006,08,16,,,
20060816 14:00,1294400,1297100,1293500,1296600,7769600,,2006 08 16,2006,08,16,,,
